tid,mxm_tid,artist_name_mxm,title_mxm
TRMGYCN128F92D0713,6701760,Alberta Cross,Low Man
TRMGYKE128F421C49B,4743953,Mokoma,Ärräpää
TRMGYZB128E0788FF9,10104067,Client,Price of Love (Sie Medway-Smith mix)
TRMGYRD128F146BB2E,683694,Cracker,This Is Cracker Soul
TRMGYCD128F4279AAB,8788805,Savage Garden,Santa Monica
TRMGYNW128E0781AC4,741998,Syd Barrett,Clowns and Jugglers
TRMGYIF128F930BED0,1404457,Uman,Anica
TRMGYSC128F92CA7FB,624924,Elmo Williams & Hezekiah Early,Let It All Go
TRMGYUJ12903CFE053,8115895,Justin,Let It Be Me (radio edit)
TRMGYQO128F42AEA39,4360900,Living Things,God Made Hate
TRMGYLH12903CA20DA,2805357,Killing Floor,Sun Keeps Shining
TRMGYGP128F92DCD5E,7725936,J.B. Hutto,Leave Your Love in Greater Hands
TRMGYKA12903CF6C38,5654251,Last Autumn's Dream,My Heart Keeps Stalling
TRMGYTG128F93332F3,4292838,Thaione Davis,29 February
TRMGYVB128F9322818,8792580,Jr. Walker & The All Stars,Way Back Home
TRMGYUR12903CA0287,5621605,LeVert,Addicted To You
TRMGYLZ128F931B2BE,1254179,Queen Latifah,Come Into My House
TRMGYQC128F9315379,8217669,Mac Tyer,Petit frère/petite sœur
TRMGYDO128EF3542AB,7982605,Cheater Slicks,Goodbye
TRMGYQY128F92CC0F3,7714708,Champion Jack Dupree,Self Pity
TRMGYJU128F422FB1A,12233395,Scan X,Leitmotiv
TRMGYUE128E0787318,4861590,The Corrs,Lough Erin Shore
TRMGYZD128F14956D9,1179000,Eric B. & Rakim,Don't Sweat the Technique
TRMGYOL12903CAD442,8929465,Sonata Arctica,Zeroes
TRMGYTG12903CFCFD4,6260410,Martin Carthy & Dave Swarbrick,Jacky Tar
TRMGYOY128F427F419,2737167,La Renga,El rey de la triste felicidad
TRMGYEC128F14A2B40,1323327,The Doobie Brothers,What a Fool Believes
TRMGYRY12903CA9B19,5309815,Ochre,Sosacharo
TRMHMJI12903D14024,10175937,Rauxa,Joan Pere
TRMHMXA128F421A4AC,7180395,School of Language,Rockist Part 1
TRMHMLO12903CF964B,3736132,Canned Heat,J.J. Jump
TRMHMJT128F9359A1C,2255712,Ronnie Dove,Keep It a Secret
TRMHMNL128F427F253,7185671,The Cute Lepers,The Day After The End of the World
TRMHMEC128F427EDA6,2959568,Peter White,Coast Road Drive
TRMHMNV128E0786E3F,895966,Alphaville,Universal Daddy
TRMHMJS128F9304CEF,5209532,Bic Runga,Ruby Nights
TRMHMZH128F93344E9,9723743,Helstar,In My Darkness
TRMHMFK128E0793A39,6957412,Vicki Anderson,Baby Don't You Know
TRMHMEH128F4285D9C,628857,Yellowman,Bedroom Mazuka
TRMHMOY128F92EED31,11126916,Rod Taylor,Bad Man Comes and Goes
TRMHMOL128F428E6A0,3662124,Desmond Dekker,Pickney Gal
TRMHMWQ12903D0C02B,2554157,Willie Nelson,Beer Barrel Polka
TRMHMAF128E078A63B,3783483,Leela James,Mistreating Me
TRMHMRC128F4293601,5985762,Peaktwins,Hypnowaves (original mix)
TRMHMAW12903CBD400,748821,Tamia,Long Distance Love
TRMHMFR128F934AF86,606398,Anacrusis,Division
TRMHMNO12903CD4F1F,11162671,"Richard ""Groove"" Holmes",Black Groove
TRMHMWW128F42A2EEC,2135473,Los Bravos,"Better Be You, Better Than Me"
TRMHMCF128F934D2DA,11124914,Ruck Rover,(It's) Untitled
TRMHMQO128F428C4B6,4546467,Tommy Körberg & Sissel Kyrkjebø,Julen är här
TRMHMQF128F427B2AF,4693003,Fairmont,Gazelle
TRMHMYE128F1472AB3,2164747,The Divorce,Knife and Kids
TRMHMGU128F92E9594,5627388,Starpoint,Touch Of Your Love
TRMHMKF128F42A2413,5235704,Niña Pastori,Todavía
TRMHMRF128F4274837,1780741,Lunik,Snelle Pig
